capture_id,class,pcap_path,csv_path,pcap_size,row_count,prototype_distance,prototype_margin,selection_rank,split,pcap_sha256,csv_sha256
tor_trojan:20250630_163518,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_163518.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_163518.csv,4016140,7,0.5075953062778589,,103,train,7366f26edc20aed28bb49b74148def0ce13365a2aa8e7512e2fdf529fbaa44bc,e1454a04a917393fa964f3a05b16a7ff6a41c9d9e109e5290f4d5614edbf4572
tor_trojan:20250630_163557,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_163557.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_163557.csv,3815964,8,0.37199815077874643,,25,train,d5dd4d20f34f09efd19d95f5b9420dea44c981e580b49cf80b80176727c279ed,599351450d17df0c926c2955c4464029817d6e055dc26f768bf445849704528c
tor_trojan:20250630_163850,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_163850.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_163850.csv,2631456,9,0.525463476001624,,111,train,ace0270e4a4b97b9543e14635eb3243144efc7241fa0b873cabb18cf7d581c46,0e532c290adadfb329064e93d5d25fdf3e64f914ab4955b75e0e71b45aef8288
tor_trojan:20250630_164107,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164107.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164107.csv,4323780,6,0.374826607133116,,26,train,511484492791adfca323e2fbdd2966ab5e78a9b36ded00b4514f33ff35304c24,d5381e200278891b1a415c15e906303477b0680cb4b9965895b405ed64bf4182
tor_trojan:20250630_164154,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164154.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164154.csv,9430257,8,0.23212486261592846,,2,train,a023156774750ac2a3a8806a7395ba281509381a52f0cf0b3121bcda7b943f21,af1abc3aba26a6963b5440459401d105e7fd9f79e6604785a13e36bcf3be8985
tor_trojan:20250630_164400,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164400.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164400.csv,3426043,6,0.5523924773070434,,122,train,2a15062bbd6d2c67d1e8379714a3cd020026b5d96aa7e2a48101dd6538dd7eb5,c1acefe20dc4d752cf58c168f11dce72dcafa2323e9b80dfc3fbabceaaf2d25f
tor_trojan:20250630_164549,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164549.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164549.csv,2642932,9,0.2560019836348829,,5,train,6a7377ac816e94a9bece907966cba6966d049d8520b0378d4d495b237f7d41e6,eb54bc993971c95f30e2d48bda0222f73dd91f8a557576c6af7e74657db21688
tor_trojan:20250630_164621,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164621.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164621.csv,5520780,9,0.5697430908658089,,135,train,b5e98bb128bda3120eafd2c23eb7ce514e069f142aecf7a4fcceb2ef208bb1eb,85a10b8b5452b34270cb755285f9bf12f082242ebac0b171ef3e78048e0514af
tor_trojan:20250630_164941,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_164941.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_164941.csv,5368499,7,0.4819878536513049,,11,validation,ccf2621ca5b70f9976596094e43e275b098942724e9cb3661bfc892efcf3a6ff,cf3ccdf59284991ed98069f26d93338964adfd198c0bd0943e3cce92c10b9a5b
tor_trojan:20250630_165204,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_165204.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_165204.csv,14852531,5,0.4427497772520552,,44,train,319e41cd14c3cf8edf04dbe915a7f800a481e541c16409edc70e2e29f842c07e,a344e59f49a657f43fbc3b245d6f0641ab3575bcd4a0a41be36feda86c2e418b
tor_trojan:20250630_165341,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_165341.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_165341.csv,6994662,5,0.5759343484064359,,36,test,e38fdc80fb98f00b0e6605ace5c517b31491fec6f371c73db7f5e293c182b7fb,1f21fec30b6e7011eccc198f73e5a7284ec87a3daa3680ddd729e7171a2d2643
tor_trojan:20250630_165504,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_165504.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_165504.csv,13058729,7,0.3692396727856718,,22,train,0a39a1c89c9f8030ef63aebac6600644a866f36d088d6dc2dc863b3972145f81,e0f21669095771562f25e1c8936348cb216cd789e5f18cbb37309e2a882310bb
tor_trojan:20250630_165706,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_165706.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_165706.csv,8597709,5,0.4546331187095032,,8,validation,6cc2d60ab79a00d1d12f61f466b94048732da14e39aa3dd48d41cba9a09351e4,f6048d9b0cfb268427739bd56ca33ca1b8f24338a958e4b60cd602773e732c3f
tor_trojan:20250630_170210,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_170210.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_170210.csv,2613244,6,0.35387626746532186,,3,validation,c09380888b7b3a6d84edb1df242c4c5968e328cfc6175debcbcb0748996b0f68,da1a901a9993a0dec295c14c21a2d321ae00cb64127edb4c3d76345ef8c8dc04
tor_trojan:20250630_170304,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_170304.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_170304.csv,5343512,6,0.5035492402672801,,98,train,1a6d764fbe3e0fe482894bbfc7f671a9fe45a561f450dafb80e77e73b62691b3,bb0f72e5f62022d54f4a7b4a8ac5363e65fe74df8d87d76901bdfe4e97f0d41c
tor_trojan:20250630_170544,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_170544.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_170544.csv,13409432,8,0.5598755009079031,,129,train,e70a7df00d30006e7a3dbe38cc00bc03e46a4845b0db97580041917fd8a4906a,9930f7211f5d800a874b7316baba4cc20f6580f7c894ba9f79217adc939a3909
tor_trojan:20250630_170731,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_170731.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_170731.csv,5828097,15,0.45077925009292963,,48,train,04f615044db88d91c7456242496b83ed3b236f06172b0dafef1e3a300f1dcb23,bcc2e1bcbf7911952c1ed6768eaa6074dc39dd63032eab4e3d311bce1a94a233
tor_trojan:20250630_170811,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_170811.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_170811.csv,12243149,10,0.5811865627405659,,140,train,69a07d9f15c785f6ce97dfd2287dc1aa1b28f93ed76032ca57230e8fd85ad56d,0d0c21988277d66a6d2194918bc466ef0731e230c2bbc1e7ac8d42b3c2e5d539
tor_trojan:20250630_171029,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_171029.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_171029.csv,6952498,12,0.33817433068467406,,11,train,cdbe2cadd38fa66ac55d015e92559b8327e5b2255046afb82e480edda8d09d8c,068ebdae4a73117458f48ebde240187c1f4a94fc9697cc12094f4d5e07f686ac
tor_trojan:20250630_171236,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_171236.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_171236.csv,1208691,11,0.2687818710695322,,7,train,29d5078fa03562f520cabbd93c026e0bffc73cd90eeb6ede42dafd34cc6dcfec,78a70765acc7e879c3ba100099c781ad780475f90f64f390781fd54785ea7c7c
tor_trojan:20250630_171336,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_171336.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_171336.csv,1551377,11,0.440810417792628,,43,train,888d84ac0f47fbdedd034add46b6f3a420e672bda85e99720fcbdb183770b7fc,3b3d6a0f7f2298ab836d60a6785e39c60672c69716105cb04485a534ee6f1e2d
tor_trojan:20250630_171417,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_171417.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_171417.csv,14750749,9,0.30428239896860715,,1,validation,f09662969c67d9263c5e60e57a349260d411c774be16c50017100830d64ea38c,80dcfe1a98643f3055614236dc36a86b6390f83dabadc7dcbb41b236a38d6511
tor_trojan:20250630_171937,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_171937.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_171937.csv,7788071,9,0.4737440711675722,,59,train,bf374ea017e91f841f20c6df4ff525a605d419ec59b2a2cac4b99af2999575d3,76a13ba323da9ba13d5c1c258472c2798e3fbd5f0b20c67463555d335ec9c85b
tor_trojan:20250630_172251,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172251.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172251.csv,4210663,10,0.5275736862498461,,113,train,8c666f600e55ad166e856ca966e789ff10d68c706df341ff90722f250218e556,af5e918510d8ca3c19012be1f21df8ea9acc33a4363210633fe83e1331e84b44
tor_trojan:20250630_172330,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172330.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172330.csv,18422387,11,0.5,,94,train,f2a55d2eb107037eb845ec2b8f22f425b6c8773daed2c4d0afd531c28b8afba9,700db757a07319fea709d5b84e29f13fb8339f4c91746b2f83a262731ef2144c
tor_trojan:20250630_172358,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172358.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172358.csv,4360553,6,0.5,,25,test,a7464aa08531463f0e70738e1523599c2d7f9529487f7388a3d4ea8b13b52c76,1071bc5c348d4ac378487a5903ca0629f4dc82ddb86179d3bb6021fcc00001f8
tor_trojan:20250630_172424,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172424.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172424.csv,3516647,8,0.43109963115787275,,5,validation,2dbe8f60a60a39783537ca67c1627bcca86f6f610f0337ee5e0800b88be12639,fef0dbd206e15d1483a4b46c114d93b777a59055aad66f4d7539c7f02e1b506c
tor_trojan:20250630_172608,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172608.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172608.csv,3609213,7,0.5895013397854161,,38,test,7d06c6c729fe40c437ce3f6a28cef7baeb256c04502f60573e138ded50b505ce,071986d9b2d6bcc8d3095fdffe19a793e320737e47d890fb1eb7572e0f78e69c
tor_trojan:20250630_172645,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172645.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172645.csv,6650505,9,0.5845569643998476,,37,test,1035c95a0fcf5f013071a2046468384f60397bb1c4774df821f9c871aeb150b2,3d98159c9b6c422f943a42e6268274b1707295c29a9022d4e137b0070b5ba836
tor_trojan:20250630_172734,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172734.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172734.csv,542201,8,0.5385526577684785,,117,train,5ab795a87a23ca3a9a7b93b6ea8143858437bbc79b3f7368b9bb0fca3a312836,7a9f8c0cb44688d6acf56cd3855b337867ad61c1c3c529b982dcfec1ee561fa6
tor_trojan:20250630_172834,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_172834.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_172834.csv,4425392,7,0.43190713879333015,,41,train,943583293713d69f13a34cf16f1136ea83a3d044635944872cac1a247d03e228,828c4fae2e62cf0c8683d731116c289a05fc54b3b3e1452b1e3258292d41dc3c
tor_trojan:20250630_173148,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_173148.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_173148.csv,2182866,10,0.4978691011994729,,78,train,7415eef595898ca28653af9f2ab34d5705629fdd2434ba66bf503b63b412790c,65ed61385760eb9360b98d15042e11aa691df66062b986ce60d001288a060066
tor_trojan:20250630_173328,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_173328.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_173328.csv,3025468,8,0.6001720440831733,,39,test,f310eec721f871588f904c265c718c041c6ff40871746f1ecbd5c69322357447,29eb2968bb8881d72f7f9e4e67fc00ad69a9db121e22e787765287e8c3996431
tor_trojan:20250630_173511,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_173511.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_173511.csv,4880136,19,0.22667268173710814,,1,train,d7beb103689e5fb3765ff810ffbd3e04f494c1fd0df43a65fba4684ccd8dd3bc,8b56357972a3b42f5eaebfbdd13247bbf68c1355f5d5c7a45a5db1f5a53a7ef4
tor_trojan:20250630_174000,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_174000.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_174000.csv,18333226,9,0.3865871674793727,,32,train,605fe0791a3df1e5037eb9d428ebcf827c5ce9de62819afad1a910af3ff997f5,e254ae094be94bc651b0b4f430fb7a2bdfd1649481d16d5dfa2f3210f93b5de7
tor_trojan:20250630_174954,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_174954.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_174954.csv,8299989,10,0.5,,15,validation,7de2b4b3cc495146ded70e80180a52d9f035b58471e277d3f98aa4289e57df21,ffb5f5b117fb1aff35b4e422b547ce17413dc8f47797840a7d027735e457a1ac
tor_trojan:20250630_175025,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175025.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175025.csv,2839723,10,0.4520186997100637,,50,train,dab6c391e0dd4eb98255ed88cb3c2c89127689c7dedf60fbc5f47f9c3ed9730b,3cfcf9f82d7676ce9e9818c134432aa281aa9f58e0e88c5a43160f690c0dd762
tor_trojan:20250630_175052,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175052.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175052.csv,3943110,9,0.4249836699775983,,12,test,6855cd0d01d7c9f485b009dbaf3b62a34035a57483e2d3a376bb1254d2d32e29,9a36df81d999a77c79c30bfe22d8b01134a65845745aaf22b1a7ad5f910c2cc7
tor_trojan:20250630_175204,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175204.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175204.csv,16210063,10,0.4789863872228096,,62,train,3e3814d9cffde1988779b9f75199942e6f068be0012c371f61b86790223497bd,7265d9a57c9eb3d4a678f7054b6eb65408c182f4561faca025fb3ed9527b9978
tor_trojan:20250630_175531,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175531.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175531.csv,5117589,8,0.456170654302417,,52,train,dd7ac922f7ce8130b0f4bbd757cd98ed40d881830f01b53c8ac8778fc0a5a041,a90fbbc5225fa8c480a8a2b70ba89604a0b09dac39615b4f26ade0848d0dc2e6
tor_trojan:20250630_175632,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175632.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175632.csv,15175908,11,0.24026654437869482,,4,train,1b272a80d64e9ec4ef6b764c46478f3341a33bbac9cdc962fa2c13af1cc6daba,3da1e87e958e7fffff1c81fa7def2d47a8ab5809c7ea8b08276ef09d1e49fce5
tor_trojan:20250630_175708,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175708.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175708.csv,5281895,11,0.5689094997351942,,134,train,ff21682af5e5bf9e02db9f6626a0b83e2b7ef18169bf66a388cee7f9f22ff35e,847512950736c978e465132a5aba8a5b20ba7679566aca36ff238fddb38f3a3e
tor_trojan:20250630_175851,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_175851.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_175851.csv,8483957,10,0.43054899982886435,,40,train,6af96a56360af99555bf54f3db6c0f6fbf2c44684e4e96936a3ddc90c327fe26,89887683037328a471d1e15f0a6e26ee4a9c745ca40ef29ee8f0c553c24cbb10
tor_trojan:20250630_180053,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_180053.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_180053.csv,1162108,10,0.5,,95,train,68e4eeff15ffc157dd4c43b3003768d56bfd0cc0463f2f9c6143bc2455939a25,0fcd70900cff6f494389b998c8391c998f269244e300c27bb001833632209c92
tor_trojan:20250630_180117,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_180117.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_180117.csv,2019741,8,0.5520547196991953,,121,train,7e345bc6fc51e77a465e7af11640b24baa61b9b42a76fd169657a75de7a0f502,cb7f728afcb8774537968479aedf3b0541077e8b1c8a8f318cd9e6031e415d8b
tor_trojan:20250630_180344,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_180344.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_180344.csv,6692316,9,0.4254381050577115,,13,test,5314ea166301f82220ae6fa71c1f76d95b9075a7b122cb1dda2475fb8b849cd0,e1690dcd1f0714359f3d3b28f94540655c1cf7715cee0df70fb251aefb006ba8
tor_trojan:20250630_180408,Tor-Trojan,/data1/zcx/ja4tor/data/ja4tor/tor_trojan/pcap/20250630_180408.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250630_180408.csv,787653,8,0.35578866940308956,,18,train,26ff2afcd1fad5288c1aa0202b009aa3d3492aaffa8c282f3124abf52dfbb938,9d4202c898a140234f55d29c75cb90b14ce0b56dc12f1fb767c9bdb1bf000ffc
tor_vmess:20250717_183839,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_183839.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_183839.csv,3278185,5,0.6982449917129152,,35,test,1a89866e26cbe9bf0852ebce51f80d85cbd7ed37a3d7e5474c9fb94f5caaaa7b,4c683c68fe819d4d0a50630b0ac233c34e1b19965497ff67414ba6117805cae7
tor_vmess:20250717_184445,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_184445.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_184445.csv,4766663,6,0.5450414236712292,,11,test,d32968417b6535c0143aec37edda45295e7b958c7368bcdf975be29329692f3b,d347cbc55a9e682223e7d0c3d3086ce383995ca16585a34fbee24309a19f8dd1
tor_vmess:20250717_184831,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_184831.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_184831.csv,11372080,5,0.5839329184684079,,13,test,73097770d9b1fbdfccd52862ada715d94d2dea16d802bc1800e66cba1f347503,3756e79614a0eda4b583736aa2cba58f04c6ef86df3abade4dca7193cc5f1ca2
tor_vmess:20250717_190046,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_190046.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_190046.csv,5944827,5,0.6146983999464493,,18,test,915c8daaae3d837137b0cbfbe2901518f62ca2896b6c90818df4205999f303b5,514d01cc83b8e52b59653c67b1493fe9189e3a5283d4b8e764910161feba28d3
tor_vmess:20250717_190245,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_190245.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_190245.csv,8470496,6,0.5211659904132107,,69,train,cb9bde401a9d7c7b0d6e0f93814708fa5d71e8158393fc7e985a514932f91b0d,310a0aa6ec7ec45600a0df89ebf4439a68e8d3320e590620ea74bd32ffe09e54
tor_vmess:20250717_190350,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_190350.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_190350.csv,4730324,6,0.21730084829467045,,1,validation,b95b11f5e9163e4ce8c14ef2fad49bd616e86dc98dc227b94b7d6598eb28bbca,ac92d5201d49aebfa9af5ae812160be02163a8cbc04ca0c5bd13b13c996c1aa0
tor_vmess:20250717_190803,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_190803.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_190803.csv,2596971,5,0.6817715015989707,,32,test,864724e40187274eda2fd5c494dd0625983dce9f2f6d2a8cf514ffb30fd72950,9da14ca259beba1459351bf49dbb469ed56441bb5a181e1ce69ba8d0df0d4a61
tor_vmess:20250717_191403,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_191403.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_191403.csv,4143385,5,0.23629366787979306,,1,train,497921a7f81ef797eaf604c069adbdd3a5020f7b7e1f05ea7034aba9224ce207,05bf4da008c305ee5f8e1a062351d0d1b74c03cc2fa0ef558d8555c31c0b2dbf
tor_vmess:20250717_191602,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_191602.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_191602.csv,10273804,6,0.6722182335941516,,29,test,d1f614cb1b1b725dc0a655bd2467bf54b542ca14e822426afb24f6d49aac78f5,f92e4eb70426836a946e8cd0d29f156fd1f42cecabdaf1e7b35a77f4feef8ff2
tor_vmess:20250717_191732,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_191732.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_191732.csv,5065795,5,0.5649614893052639,,89,train,5d691db2d2dcf62aae06c26ee96154372ecbd1eafcb5d05387ba9a3dc2f930a2,df90d5cb3a90648cb3ba5f4380dea4f390add940f0dc9b48b352ecec121b23f0
tor_vmess:20250717_192131,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_192131.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_192131.csv,3540475,5,0.5703563751898122,,93,train,a88b497e35964bfe63ac8ee2fb2680beec2a2ab4fe580f6e0aaa7cde03f5bf01,fade1107e04b706554495ca5f7c46bcf9db149119d8ff852aba57f6d31ddd541
tor_vmess:20250717_193707,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_193707.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_193707.csv,1053561,6,0.3987596794728554,,4,test,8ff77f6399a4e91da89c555ad31d6bda1e8cfaba20800b0cceb681507d8869de,f41f0f6a7cc5250365eacc09fe7ffe5124efcaef6652b17eadac3e8236e272dc
tor_vmess:20250717_194415,Tor-Vmess,/data1/zcx/ja4tor/data/ja4tor/tor_vmess/pcap/20250717_194415.pcap,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_vmess-0927/20250717_194415.csv,4825078,6,0.6087362821680165,,120,train,67fa8f58491730fffd535486ab2d9e728e53686c28b56c823975018c031478db,2fe74af8a6078fa290cfbb824158062bc6ed87cabca92cff4fb94c452340b6ca
