capture_id,class,csv_path,row_count,split,sha256
tor_ss:20250702_075047,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075047.csv,4,train,8974095d4b8d024abddd6e396c11f0fad1508e397dad58ebe57ab766e28573fc
tor_ss:20250702_075125,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075125.csv,4,validation,2fe13f0f37e92c5196d47a44889c18f74e36714c3b9bf874409df5aa2891fd79
tor_ss:20250702_075147,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075147.csv,4,train,166607fb97f5074119309ddb2306bf4c03c9a3810634818353d6bffdf2d1f191
tor_ss:20250702_075219,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075219.csv,4,validation,7fa0981a6a10992d0c679f9cde9dd52c02a23df62569d520974fd5e437a5da3d
tor_ss:20250702_075243,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075243.csv,3,train,5248ff897cf84cd3469230d5fbf7855162bcdd058cf681717debc72afa862c47
tor_ss:20250702_075317,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075317.csv,4,test,b852efaaecdaf284fa7c82cfe3d66e87d62c5f03718e3d6f1c8570782169b0dd
tor_ss:20250702_075349,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075349.csv,2,train,6555aab5daadd4f82fa4d1da39801402908dba958a25416f297e815e32e69c73
tor_ss:20250702_075418,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075418.csv,4,train,547dff1177b4372228de65a16cc436b4507e7ca7e8abf9e9595dc1fbc27e49c0
tor_ss:20250702_075447,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075447.csv,4,train,0c66137c89b2d56abf47e29943beda08e40cd643cd8559168d9bb88b7949aa45
tor_ss:20250702_075518,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075518.csv,4,train,04a4702df454f76853f85254cfd5edd4fa0047c9f52582d9a4d99e881f4e1cee
tor_ss:20250702_075553,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075553.csv,4,train,516878e4453827511b934ea06aec9653b9441fc1be8bea16404e348ec77d8361
tor_ss:20250702_075629,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075629.csv,4,train,8ea13e889c2dcf32f8b8e8992456f75039f3341b2c6cf0f192851fa1142ce31e
tor_ss:20250702_075705,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075705.csv,4,train,c79ac69d86a56d58c087b1d181a75c78c755ee6ea44abf18776433b4056cd8d0
tor_ss:20250702_075730,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075730.csv,4,train,382dfa70fbb4dfeb8b87b03852102d00dee4b242b0f7ffd576abf744bfbb4116
tor_ss:20250702_075749,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075749.csv,4,train,5555eabeeba4db7916fdd59362e2e8c80621092b761b7e5127e9aceffb0b67ea
tor_ss:20250702_075857,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075857.csv,4,train,2e3439e13bfd9cd0c01f57ca84f448b82b0ee11b04d6f73c6d7df1b675fee85e
tor_ss:20250702_075935,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_075935.csv,4,train,490e8feb4cb80a875bbbb76d314791c13ecb201b5cacc573ec5e2e7458b02d45
tor_ss:20250702_080000,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080000.csv,4,train,467ee959bfaa9b72219112a89ff9d2eed25476cf6c43dafe0fc740d25dde5825
tor_ss:20250702_080027,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080027.csv,4,train,8530e723f95dbcb24d6153435c43872263a9387dd544e8cb6ca2d52e0351504f
tor_ss:20250702_080046,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080046.csv,4,train,f07f050fdbb046e6f7ef3e2f683ee889a79108cf8fedbb27da7a48cc4e83d4a5
tor_ss:20250702_080129,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080129.csv,4,validation,d23739079c9fd6283408af006c009a2785dfe2b33d7164cff4de1e2bf5902bb0
tor_ss:20250702_080205,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080205.csv,4,train,5e9cecae89acb946b6392352fc0194e147209ad2d5f2e03a70e7a3d9604c171a
tor_ss:20250702_080303,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080303.csv,4,train,e5f1a890416020d7f911f4517da9af90086310a61b19d947146d6beebb2ec1a4
tor_ss:20250702_080323,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080323.csv,4,train,8e22fccf2b503da7dc349d74ce319c72e5d965ecec351a77e15169f6de3af08c
tor_ss:20250702_080347,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080347.csv,3,train,8e468a8313250afbd57649d91de022348a01a0f53f0803e6d8067c51528e20fc
tor_ss:20250702_080526,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080526.csv,3,train,4dd24cbdef36e72744d617d481f59d0243c1d9bc1d1e7799a5fd23876f15b4dc
tor_ss:20250702_080720,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080720.csv,4,train,89638c5750d7d4528c55cacb4765b4b6a1b0617f085bfbcffc65a1af82054ba9
tor_ss:20250702_080750,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080750.csv,4,validation,e7470c926b4238b0b3a49607baccf7dcbfe4d5d7e4ecefd1434a83c51da1bdf6
tor_ss:20250702_080843,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_080843.csv,4,train,17f5b2550d855cd0f5e3dce1023a2f136a485ebb68736ecbecc604ea7a1e0063
tor_ss:20250702_081021,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081021.csv,4,train,7d31231508296b1498318c253629e519b3cd7f5c10413e7a84bae6b0586198bc
tor_ss:20250702_081047,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081047.csv,4,train,3bf398ddef0cf2308be81328fbb350ff3c135c58103e99d6fcc9211cd7a044ac
tor_ss:20250702_081124,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081124.csv,4,train,5e003b6e24d0b0ba7d634388c248e339b43ea365a5cc1090459be92b7207cff4
tor_ss:20250702_081211,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081211.csv,4,train,8f9700c88ce6cd17dd96952dc6f7e8d1a5319f3a58b8031bac6cdd31ac8e1d69
tor_ss:20250702_081232,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081232.csv,4,train,a24e457cbfeda05688866f5d7ecedc4bab7b616747c1a044d79373d83066ee16
tor_ss:20250702_081300,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081300.csv,3,train,fbe0d44756bfdb0bb7b0cdaf7776ac3be39092dee075c291fd682fe5a4f2ae88
tor_ss:20250702_081326,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081326.csv,2,train,1ebeaf827be4017db74c71933dbed20abc58fb5ff158642ce1aec23e7f2de25a
tor_ss:20250702_081401,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081401.csv,4,train,92109303a06a3094b8be2112fc8e3862207a0db236786d1971fcecaf48a2d1a6
tor_ss:20250702_081436,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081436.csv,4,train,1437ee2a07f1d84a67ff0c0c988174dc37cb94c78051820a7205e9f4b2472099
tor_ss:20250702_081452,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081452.csv,4,train,baa21de399d3e789bef4679ae5c04c3914d2c1f56a8f4b06e9070fff4063c9cf
tor_ss:20250702_081606,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081606.csv,4,train,80fdc53dc68752bdb47c4ab55296b705df48772b9dfc47a3da378e843a1ce7d0
tor_ss:20250702_081738,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081738.csv,4,train,e6b982172a5367b9db91777d11f3a549e0bd4a2531cbcf6dd00cf29a0ba10d1d
tor_ss:20250702_081821,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081821.csv,4,train,e1b305f83939a9bfaa5ccb7e2a1c944274acb17632485e0f7b57888cc4d417f3
tor_ss:20250702_081900,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_081900.csv,4,train,17e1c70f47e8855492c0d35cbae6c4d76171e7dbe9bf45682175e447ace4e7f5
tor_ss:20250702_082000,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082000.csv,4,train,76cad6dc634e6d2eec21d75b8101f8d79f273ef27763c0c9324cf8eb18433c72
tor_ss:20250702_082023,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082023.csv,4,test,d11bfbb7d956593db0699150c73d8e05d8a35a7059891e4f7dc500cec00be147
tor_ss:20250702_082150,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082150.csv,4,test,9bd717f1082ad26d75ceb37f76ff03c48ea6f935f43af49662f446804abeeefd
tor_ss:20250702_082242,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082242.csv,4,test,95871353ca00ca09d5868070911afc1dd5d37a636535dbcc61e225bcec5d465a
tor_ss:20250702_082314,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082314.csv,4,train,c98cc568f27eb78303ed99f13a768f975eda23d49a3e36008822edb74c2471d1
tor_ss:20250702_082350,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082350.csv,4,train,5ae446f908881b8c0386d5b4c19f9187eef3be960d3fad3d6eb635a169ec04a0
tor_ss:20250702_082430,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082430.csv,4,train,2a898cf7a3a14f67011a2cca9ff0fd10f906369cf79025155a7c09180f5a69b8
tor_ss:20250702_082456,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082456.csv,4,validation,66d33a798f02e7a3f27e32cc48f86b9b4f0094d3720a24a59f57bc1606d54730
tor_ss:20250702_082605,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082605.csv,3,test,6f8b7c8710134731173eed8ffb4f7d9cd0c01e2961e88c93b465edd269d11710
tor_ss:20250702_082815,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082815.csv,4,train,657d7637d3c688315d794694faa6eb0173344edc2cad44bcb11a30bb656a7ad1
tor_ss:20250702_082911,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082911.csv,4,train,def8e8f990ed7408f4e255fdea210d4f5b7aca95486c1c7491a7abcc36b153e4
tor_ss:20250702_082946,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_082946.csv,3,train,2ce04656660abf4f236104441920dd2279d4e52aaccdb10049b81a2d031f8892
tor_ss:20250702_083020,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083020.csv,4,train,77c7bc4b2929112ff8b7c00c841cad43fcdb8f50933d770de6a9645e57ee315b
tor_ss:20250702_083056,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083056.csv,4,train,ea463a12a23024c8217a35679e1457d04bb73559d26e96008589c8120a84a07f
tor_ss:20250702_083253,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083253.csv,4,train,7887d3dbdc8977965c74dfe02ac842455c4d717c06a3193290ec0d046ab4aa8a
tor_ss:20250702_083323,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083323.csv,3,train,e6998a6a33f843b1b66d88aa355b0253cd42a634fa380a0d53ef586ba542ce04
tor_ss:20250702_083459,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083459.csv,4,train,f57149b81fbb8761c0324ac45ba7e7f15156221a5776d0fa0638a27d49d8d462
tor_ss:20250702_083534,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083534.csv,4,train,40373d075b89cd228ac142f93f20aa8eb723ad625fd5a4f3eba6d963b9ff5f34
tor_ss:20250702_083601,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083601.csv,4,train,e32f49412f8a717d944c936fd67bb42b90b6a9c6497dfb888108f8e0b21beb8c
tor_ss:20250702_083738,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083738.csv,3,train,67636ead1f772d2c9fdcb2e67ab39d313b32c9dcd3042858314c91386bb1b651
tor_ss:20250702_083816,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083816.csv,4,train,0412d2c4929cda4a80e62ef0c2ccb4cbe7ee7e2654b6dad196d8d373c8aa0c85
tor_ss:20250702_083847,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083847.csv,4,train,beaef3d2a6f77e32592b94dfb3b947359a7e01a789f396b28c1371620c75296c
tor_ss:20250702_083907,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083907.csv,4,train,af05a4f35ba69ce3e97b9d6bddac0cec241319b0b69b6b04859b51826b2165bd
tor_ss:20250702_083928,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083928.csv,4,train,ff5474d2a30445e9732534ee2ab40ef92451d4b0c571633e60c4560ea69e9310
tor_ss:20250702_083950,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_083950.csv,4,train,c26f58889383a660ed798697fb86f18279c44299f1007f375280b13b772da017
tor_ss:20250702_084021,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084021.csv,4,train,ceee918922200971405c579dd70e0c1b5ba509f672ce50f570ac0a46090e64e0
tor_ss:20250702_084041,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084041.csv,4,validation,08bd3a4c66e8be81a88fec1158e20c2ad0879449f5223682e9fca19dd19e0bbc
tor_ss:20250702_084103,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084103.csv,4,train,f8aed0e857088526692bae3f8f0705ea6ee5a9a9bd88cd98f592df10d5f1308b
tor_ss:20250702_084134,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084134.csv,4,train,549c63402fb4ebb08e7af58db45be58084f090b777757d5f5742eda271e69d6c
tor_ss:20250702_084157,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084157.csv,4,train,3ebf978a432b57437b7962af5c0be485008263f1cd540fc9645a99da0c737018
tor_ss:20250702_084226,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084226.csv,4,test,643ee5ddd2930ec7d9b23a9f85cc3b2fc8e52242bbe21fac3f083d77904c7132
tor_ss:20250702_084251,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084251.csv,4,train,331c42e9bb7a8560f00ff45128843b3efaa96597537f9390b141f158d4c25503
tor_ss:20250702_084308,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084308.csv,4,test,b50bc47e913a6d4ea1094c9269acfebb4b0bb159129d1d2bcfcc67326336d304
tor_ss:20250702_084335,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084335.csv,2,test,fc1ec92cf823a468aaca68e8672da689007d4dbacb9a75fd373e823c73862ae9
tor_ss:20250702_084410,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084410.csv,4,test,8f964dfa9c5d223f8cf505d18b034cedb56389a75b0021f886b741cdafbf508a
tor_ss:20250702_084442,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084442.csv,4,train,fedfdf158046f1cb05de547dafe2f422c436497d800c80dab681e8f4feb59259
tor_ss:20250702_084514,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084514.csv,4,train,33397abe77430acafdea2f400d4c61a9327e9bc0d43defc2db9ad31cfbf74487
tor_ss:20250702_084535,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084535.csv,4,validation,ad444cfc4f24fff709437b8a4f7739deecd219897d23d31325a777f812d1434b
tor_ss:20250702_084609,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084609.csv,3,train,cb72729836c07963c7e2a96577934920075e244f90cd9bcd27d064bfb60f3959
tor_ss:20250702_084646,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084646.csv,4,train,4f3d07ee2c44baf38eb48dc00712058da1286c5d213ab0867d9aeb3a24fb4cb9
tor_ss:20250702_084707,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084707.csv,4,validation,a2884e09189b6c1279727a7c786dbe8c0fc2c17c19e1b8175c66d9a655704788
tor_ss:20250702_084728,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084728.csv,4,train,d40cd456f7f8a7c93284f77ea95ab5786e5a36538f05973a76740a7be8b52ddc
tor_ss:20250702_084830,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084830.csv,4,train,086dc6c7f9577c06e7932e62898fefba6642ea96682ca837aed431e86249f078
tor_ss:20250702_084905,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084905.csv,4,train,f5588be4cf1e47aa256baa30c33b0c93dc78f2e0ef82d6507d1ab3777c6ca006
tor_ss:20250702_084930,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084930.csv,4,train,08f9e97a23d1088e0abd12c5c25fb625fd23d2a8cdf266168fb4310742263b9a
tor_ss:20250702_084957,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_084957.csv,4,validation,a8c826c19b0fc1683ca28d0b84a5afc65dc122b97991232bb8bdb5542ed25d63
tor_ss:20250702_085042,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085042.csv,4,train,887cf24241d0bc7e75126a3694b5ecbcb0247220d9d675d8f47938bc37645f09
tor_ss:20250702_085108,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085108.csv,4,train,6aa873c766cbe29a6c33ed522c7f6e079baf5d0608a79c820ac1777fa5af8dc2
tor_ss:20250702_085143,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085143.csv,4,test,cb9d7e99aa0a1b8810c679033069c4110020a6c40df6f8b67b91b19f9c739f42
tor_ss:20250702_085218,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085218.csv,4,test,680e687768df3e637d1349b716ad78b0be4b56a257db9bd9c664b9a88d6ffdfa
tor_ss:20250702_085237,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085237.csv,4,train,54b9f71d21a5bde457633f54ea3892eb847e2dafaecec2579d510a06e15e7ba0
tor_ss:20250702_085253,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085253.csv,4,train,caf5faaa6b49f36f4b7a0f70683744afaf61ab3471eba91dd396ccdd17d7540c
tor_ss:20250702_085348,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085348.csv,4,train,0cef8df22f9e7ef10dadc4d0b93342e17bab43970c5ecb06772de4f0bb5e46a1
tor_ss:20250702_085417,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085417.csv,4,train,0690e4862e9a112c12f7500b1f1f0b312e27278550a14e05cfa7eaa72c14b5e2
tor_ss:20250702_085603,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085603.csv,4,train,02da891e289093ee15e24bd92c04a1ac135f0f43d9a72bee13ec4d2d0bca8c87
tor_ss:20250702_085638,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085638.csv,4,validation,be0077f4d0349402aad3d12040dd94b84529bbee179514f56eaac92bd9abf07d
tor_ss:20250702_085740,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085740.csv,4,test,29bbc845f76d97b8ca1d45766229c69fce43c2b8414f1c82d569bf0a89e15384
tor_ss:20250702_085918,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085918.csv,3,train,f1a47c8bf1ea3e954fd3b562952bed34e7af05f6f39080e04600a8a240ed04c8
tor_ss:20250702_085956,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_085956.csv,4,train,6d05bc616dea9f7d90662253962c507cc91a9e73e8a7f7a0a34998b25c9091c6
tor_ss:20250702_090038,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090038.csv,4,train,8fc08bd79dbf63ad41161cde288cdd2301c61d64e2e21be83d30702b953cf2eb
tor_ss:20250702_090117,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090117.csv,4,train,04a3d56103781a1e96c0decdfdb44949889b9eaa19905215ea89554a5e82377e
tor_ss:20250702_090140,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090140.csv,4,train,5871904d30986230fdb78c9c1072e2972c242b58fcab24be8d3db50304b987f0
tor_ss:20250702_090250,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090250.csv,3,train,d497c76109bd9b9e9e4dca0e71887c365825875113644029ba95727100c410f8
tor_ss:20250702_090336,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090336.csv,3,train,4926b4756ee9a43170f3653c51f11b37b488af0e93c52b36d91eb434e447e74f
tor_ss:20250702_090409,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090409.csv,4,train,a621b8859f5d166acd0f63205d53ecec9484ed3e68d0b1b374567ae8b0820af3
tor_ss:20250702_090444,Tor-SS,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_ss-0927/20250702_090444.csv,4,train,94bc2329a39f293e5a180fa51dc1730a610f649af3bb71236c51845de2fad2f4
tor_trojan:20250626_043033,Tor-Trojan,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250626_043033.csv,6,train,6bc8393ed085af054da5a46f532e34587bd63b996eb4a0d58f21b5bd2f7e2156
tor_trojan:20250626_043055,Tor-Trojan,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250626_043055.csv,6,test,ec5d083759cd4258780411ac19b723d82650271abba59b08b2ab6a7ad4c19c3b
tor_trojan:20250626_043122,Tor-Trojan,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250626_043122.csv,9,train,9c9360c8d6c79b08a78e7e8d7217759c4a318deb02d8f35e782898ac5bbcc53d
tor_trojan:20250626_043150,Tor-Trojan,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250626_043150.csv,11,train,838805923b59dd7f8d13a22b4476e4915e004b889c79299212d6cf1baa80244a
tor_trojan:20250626_084534,Tor-Trojan,/data1/zcx/ja4tor/models/fusion_flow_extractor-0.3/output/csv/tor_trojan-0927/20250626_084534.csv,7,validation,f60235be84159e713529e3cd2d5e748e182a80eb22e354e3876ea1273e56e59c
